episode,timestamp,total_reward,pieces_placed,lines_cleared,avg_reward_100,avg_pieces_100,epsilon,avg_loss_200,curriculum_level
3790,2026-04-21 04:20:18,85.0,37,9,199.4,47.29,0.05,11.15181,0
3791,2026-04-21 04:20:23,205.0,52,15,200.6,47.56,0.05,11.14952,0
3792,2026-04-21 04:20:28,125.0,46,13,201.2,47.76,0.05,11.18412,0
3793,2026-04-21 04:20:33,215.0,55,16,200.4,47.59,0.05,11.13109,0
3794,2026-04-21 04:20:39,325.0,58,21,201.9,47.71,0.05,11.17709,0
3795,2026-04-21 04:20:40,35.0,18,2,197.9,47.03,0.05,11.20165,0
3796,2026-04-21 04:20:43,75.0,29,6,196.0,46.76,0.05,11.19045,0
3797,2026-04-21 04:20:48,185.0,50,15,196.8,46.96,0.05,11.14597,0
3798,2026-04-21 04:20:51,125.0,36,9,196.6,46.91,0.05,11.16176,0
3799,2026-04-21 04:20:54,25.0,23,3,195.2,46.69,0.05,11.14613,0
3800,2026-04-21 04:20:55,5.0,15,1,194.2,46.45,0.05,11.15135,0
3801,2026-04-21 04:20:58,75.0,33,6,193.8,46.43,0.05,11.13491,0
3802,2026-04-21 04:21:03,265.0,53,19,194.8,46.49,0.05,11.16391,0
3803,2026-04-21 04:21:08,255.0,55,18,186.6,46.25,0.05,11.22266,0
3804,2026-04-21 04:21:13,155.0,48,14,186.9,46.32,0.05,11.26132,0
3805,2026-04-21 04:21:18,135.0,46,12,186.1,46.25,0.05,11.21113,0
3806,2026-04-21 04:21:20,25.0,24,3,182.8,45.75,0.05,11.21301,0
3807,2026-04-21 04:21:24,155.0,38,10,183.3,45.74,0.05,11.18732,0
3808,2026-04-21 04:21:27,115.0,40,10,182.6,45.67,0.05,11.14344,0
3809,2026-04-21 04:21:36,505.0,92,35,182.6,45.69,0.05,11.16738,0
3810,2026-04-21 04:21:38,35.0,15,2,182.1,45.44,0.05,11.16768,0
3811,2026-04-21 04:21:43,235.0,55,18,180.9,45.37,0.05,11.20451,0
3812,2026-04-21 04:21:48,255.0,51,16,181.8,45.37,0.05,11.23214,0
3813,2026-04-21 04:21:53,195.0,51,16,181.2,45.3,0.05,11.22198,0
3814,2026-04-21 04:21:57,195.0,50,14,182.0,45.41,0.05,11.22685,0
3815,2026-04-21 04:22:00,85.0,32,7,180.3,45.14,0.05,11.21971,0
3816,2026-04-21 04:22:03,55.0,27,4,180.3,45.14,0.05,11.19262,0
3817,2026-04-21 04:22:08,365.0,55,19,181.0,45.14,0.05,11.12981,0
3818,2026-04-21 04:22:11,95.0,33,6,181.5,45.29,0.05,11.14353,0
3819,2026-04-21 04:22:18,415.0,73,28,183.6,45.68,0.05,11.16863,0
3820,2026-04-21 04:22:23,145.0,46,13,183.4,45.64,0.05,11.176,0
3821,2026-04-21 04:22:27,195.0,48,14,183.6,45.66,0.05,11.22803,0
3822,2026-04-21 04:22:34,335.0,70,26,185.8,45.96,0.05,11.19669,0
3823,2026-04-21 04:22:41,405.0,79,29,188.2,46.25,0.05,11.16532,0
3824,2026-04-21 04:22:44,85.0,30,7,188.7,46.31,0.05,11.17765,0
3825,2026-04-21 04:22:51,385.0,68,23,191.2,46.58,0.05,11.20264,0
3826,2026-04-21 04:22:56,245.0,54,17,193.2,46.92,0.05,11.19665,0
3827,2026-04-21 04:23:00,105.0,37,9,193.4,47.01,0.05,11.16127,0
3828,2026-04-21 04:23:03,95.0,37,8,193.4,47.06,0.05,11.18321,0
3829,2026-04-21 04:23:07,145.0,42,11,191.6,46.86,0.05,11.13863,0
3830,2026-04-21 04:23:13,245.0,58,19,191.4,46.79,0.05,11.15231,0
3831,2026-04-21 04:23:15,5.0,22,1,190.3,46.58,0.05,11.20014,0
3832,2026-04-21 04:23:18,85.0,30,7,188.3,46.35,0.05,11.20176,0
3833,2026-04-21 04:23:20,25.0,24,3,186.3,46.1,0.05,11.17269,0
3834,2026-04-21 04:23:23,75.0,26,6,184.9,45.89,0.05,11.20705,0
3835,2026-04-21 04:23:27,155.0,45,12,185.0,45.87,0.05,11.20272,0
3836,2026-04-21 04:23:29,35.0,22,4,185.0,45.84,0.05,11.24118,0
3837,2026-04-21 04:23:33,185.0,42,13,180.9,45.25,0.05,11.19968,0
3838,2026-04-21 04:23:38,275.0,51,18,181.9,45.25,0.05,11.18056,0
3839,2026-04-21 04:23:42,215.0,42,12,183.0,45.33,0.05,11.16809,0
3840,2026-04-21 04:23:46,125.0,41,11,179.8,44.97,0.05,11.18922,0
3841,2026-04-21 04:23:51,265.0,54,17,181.0,45.03,0.05,11.16695,0
3842,2026-04-21 04:23:55,235.0,47,16,182.5,45.27,0.05,11.15367,0
3843,2026-04-21 04:24:01,285.0,57,19,182.9,45.25,0.05,11.14457,0
3844,2026-04-21 04:24:06,305.0,55,19,185.3,45.51,0.05,11.14806,0
3845,2026-04-21 04:24:13,315.0,70,24,187.5,45.88,0.05,11.17924,0
3846,2026-04-21 04:24:16,105.0,36,7,187.9,45.91,0.05,11.20926,0
3847,2026-04-21 04:24:20,115.0,37,8,184.8,45.65,0.05,11.18951,0
3848,2026-04-21 04:24:22,15.0,24,2,183.6,45.53,0.05,11.19057,0
3849,2026-04-21 04:24:28,305.0,66,23,183.2,45.53,0.05,11.1999,0
3850,2026-04-21 04:24:32,75.0,39,8,180.4,45.19,0.05,11.16693,0
3851,2026-04-21 04:24:36,95.0,39,10,178.6,44.91,0.05,11.19587,0
3852,2026-04-21 04:24:38,95.0,23,6,179.4,44.95,0.05,11.21033,0
3853,2026-04-21 04:24:42,135.0,42,12,179.4,44.91,0.05,11.17365,0
3854,2026-04-21 04:24:45,85.0,34,7,179.4,44.98,0.05,11.12769,0
3855,2026-04-21 04:24:52,345.0,67,23,181.9,45.3,0.05,11.13107,0
3856,2026-04-21 04:24:57,185.0,52,15,183.6,45.61,0.05,11.08918,0
3857,2026-04-21 04:24:59,85.0,26,5,182.9,45.42,0.05,11.1606,0
3858,2026-04-21 04:25:02,75.0,32,6,183.2,45.56,0.05,11.19284,0
3859,2026-04-21 04:25:06,145.0,38,11,183.2,45.5,0.05,11.19781,0
3860,2026-04-21 04:25:12,325.0,60,21,182.5,45.37,0.05,11.15172,0
3861,2026-04-21 04:25:15,105.0,30,7,181.7,45.18,0.05,11.16996,0
3862,2026-04-21 04:25:18,125.0,39,9,181.8,45.16,0.05,11.13689,0
3863,2026-04-21 04:25:24,255.0,60,20,180.5,45.05,0.05,11.06302,0
3864,2026-04-21 04:25:27,55.0,32,6,179.5,44.88,0.05,11.12971,0
3865,2026-04-21 04:25:33,315.0,62,22,181.9,45.22,0.05,11.16905,0
3866,2026-04-21 04:25:39,225.0,58,19,184.0,45.59,0.05,11.19526,0
3867,2026-04-21 04:25:41,35.0,26,4,183.4,45.52,0.05,11.25644,0
3868,2026-04-21 04:25:46,235.0,51,16,184.5,45.66,0.05,11.20424,0
3869,2026-04-21 04:25:50,125.0,43,11,184.0,45.59,0.05,11.1911,0
3870,2026-04-21 04:25:55,265.0,48,13,180.7,44.94,0.05,11.17802,0
3871,2026-04-21 04:25:59,145.0,40,11,179.4,44.77,0.05,11.12556,0
3872,2026-04-21 04:26:03,155.0,44,12,178.8,44.73,0.05,11.09328,0
3873,2026-04-21 04:26:07,115.0,39,10,177.2,44.61,0.05,11.04529,0
3874,2026-04-21 04:26:08,-5.0,13,0,177.1,44.48,0.05,11.0546,0
3875,2026-04-21 04:26:13,285.0,57,19,179.5,44.78,0.05,11.13247,0
3876,2026-04-21 04:26:21,505.0,78,29,183.0,45.13,0.05,11.22347,0
3877,2026-04-21 04:26:26,265.0,58,19,182.1,45.09,0.05,11.28481,0
3878,2026-04-21 04:26:30,75.0,36,8,180.0,44.86,0.05,11.28361,0
3879,2026-04-21 04:26:34,145.0,45,13,180.8,45.01,0.05,11.22497,0
3880,2026-04-21 04:26:38,145.0,41,11,179.3,44.87,0.05,11.16966,0
3881,2026-04-21 04:26:47,395.0,80,30,181.0,45.24,0.05,11.10521,0
3882,2026-04-21 04:26:52,215.0,52,18,182.1,45.48,0.05,11.08508,0
3883,2026-04-21 04:26:56,175.0,44,12,178.8,44.97,0.05,11.12916,0
3884,2026-04-21 04:27:03,425.0,78,29,181.5,45.3,0.05,11.14895,0
3885,2026-04-21 04:27:08,235.0,52,16,182.6,45.47,0.05,11.18958,0
3886,2026-04-21 04:27:14,185.0,55,17,180.4,45.21,0.05,11.19916,0
3887,2026-04-21 04:27:17,95.0,34,8,180.5,45.16,0.05,11.21517,0
3888,2026-04-21 04:27:20,115.0,36,8,176.8,44.64,0.05,11.23296,0
3889,2026-04-21 04:27:24,145.0,37,9,177.3,44.7,0.05,11.22799,0
3890,2026-04-21 04:27:27,75.0,32,6,177.2,44.65,0.05,11.22353,0
3891,2026-04-21 04:27:30,75.0,37,8,175.9,44.5,0.05,11.28129,0
3892,2026-04-21 04:27:34,105.0,31,7,175.7,44.35,0.05,11.25446,0
3893,2026-04-21 04:27:37,55.0,33,6,174.1,44.13,0.05,11.21796,0
3894,2026-04-21 04:27:42,255.0,56,18,173.4,44.11,0.05,11.11836,0
3895,2026-04-21 04:27:48,235.0,60,20,175.4,44.53,0.05,11.11067,0
3896,2026-04-21 04:27:55,315.0,71,26,177.8,44.95,0.05,11.08915,0
3897,2026-04-21 04:27:58,55.0,31,6,176.5,44.76,0.05,11.12183,0
3898,2026-04-21 04:28:04,285.0,62,21,178.1,45.02,0.05,11.11807,0
3899,2026-04-21 04:28:12,455.0,85,32,182.4,45.64,0.05,11.11529,0
3900,2026-04-21 04:28:17,275.0,57,18,185.1,46.06,0.05,11.10994,0
3901,2026-04-21 04:28:20,35.0,27,4,184.7,46.0,0.05,11.06593,0
3902,2026-04-21 04:28:25,315.0,57,18,185.2,46.04,0.05,11.0944,0
3903,2026-04-21 04:28:32,405.0,73,29,186.7,46.22,0.05,11.0813,0
3904,2026-04-21 04:28:38,315.0,60,20,188.3,46.34,0.05,11.09137,0
3905,2026-04-21 04:28:40,25.0,23,3,187.2,46.11,0.05,11.12664,0
3906,2026-04-21 04:28:45,185.0,47,13,188.8,46.34,0.05,11.09889,0
3907,2026-04-21 04:28:47,45.0,23,3,187.7,46.19,0.05,11.11483,0
3908,2026-04-21 04:28:50,165.0,33,11,188.2,46.12,0.05,11.10746,0
3909,2026-04-21 04:28:55,205.0,48,13,185.2,45.68,0.05,11.07551,0
3910,2026-04-21 04:29:01,235.0,61,20,187.2,46.14,0.05,11.06391,0
3911,2026-04-21 04:29:07,305.0,67,23,187.9,46.26,0.05,11.0788,0
3912,2026-04-21 04:29:09,25.0,25,3,185.6,46.0,0.05,11.09916,0
3913,2026-04-21 04:29:17,335.0,78,30,187.0,46.27,0.05,11.08287,0
3914,2026-04-21 04:29:20,65.0,30,5,185.7,46.07,0.05,11.07324,0
3915,2026-04-21 04:29:23,105.0,38,9,185.9,46.13,0.05,11.07401,0
3916,2026-04-21 04:29:28,235.0,47,14,187.7,46.33,0.05,11.02295,0
3917,2026-04-21 04:29:29,-5.0,17,0,184.0,45.95,0.05,11.02151,0
3918,2026-04-21 04:29:32,45.0,28,5,183.5,45.9,0.05,11.012,0
3919,2026-04-21 04:29:37,225.0,51,15,181.6,45.68,0.05,11.06836,0
3920,2026-04-21 04:29:43,335.0,60,20,183.5,45.82,0.05,11.02252,0
3921,2026-04-21 04:29:52,585.0,97,39,187.4,46.31,0.05,11.10092,0
3922,2026-04-21 04:29:56,125.0,35,9,185.3,45.96,0.05,11.10033,0
3923,2026-04-21 04:30:06,725.0,109,45,188.5,46.26,0.05,11.17368,0
3924,2026-04-21 04:30:11,175.0,50,16,189.4,46.46,0.05,11.1914,0
3925,2026-04-21 04:30:14,115.0,38,10,186.7,46.16,0.05,11.20541,0
3926,2026-04-21 04:30:19,155.0,46,14,185.8,46.08,0.05,11.14169,0
3927,2026-04-21 04:30:26,385.0,75,27,188.6,46.46,0.05,11.16002,0
3928,2026-04-21 04:30:29,45.0,27,5,188.1,46.36,0.05,11.10016,0
3929,2026-04-21 04:30:30,5.0,16,1,186.7,46.1,0.05,11.10507,0
3930,2026-04-21 04:30:36,295.0,57,18,187.2,46.09,0.05,11.08994,0
3931,2026-04-21 04:30:41,285.0,56,19,190.0,46.43,0.05,11.08572,0
3932,2026-04-21 04:30:45,145.0,38,9,190.6,46.51,0.05,11.08908,0
3933,2026-04-21 04:30:50,175.0,48,14,192.1,46.75,0.05,11.05913,0
3934,2026-04-21 04:30:55,245.0,54,19,193.8,47.03,0.05,11.07454,0
3935,2026-04-21 04:31:01,385.0,59,23,196.1,47.17,0.05,11.02259,0
3936,2026-04-21 04:31:04,95.0,35,8,196.7,47.3,0.05,11.01067,0
3937,2026-04-21 04:31:08,175.0,44,12,196.6,47.32,0.05,11.05824,0
3938,2026-04-21 04:31:11,25.0,27,3,194.1,47.08,0.05,11.03429,0
3939,2026-04-21 04:31:15,155.0,48,14,193.5,47.14,0.05,11.01574,0
3940,2026-04-21 04:31:23,385.0,77,29,196.1,47.5,0.05,11.02463,0
3941,2026-04-21 04:31:27,165.0,47,13,195.1,47.43,0.05,11.01003,0
3942,2026-04-21 04:31:30,35.0,25,4,193.1,47.21,0.05,10.99685,0
3943,2026-04-21 04:31:33,115.0,31,8,191.4,46.95,0.05,11.01099,0
3944,2026-04-21 04:31:38,325.0,55,19,191.6,46.95,0.05,11.02677,0
3945,2026-04-21 04:31:44,235.0,59,20,190.8,46.84,0.05,11.04514,0
3946,2026-04-21 04:31:45,-5.0,14,0,189.7,46.62,0.05,11.05263,0
3947,2026-04-21 04:31:50,205.0,53,15,190.6,46.78,0.05,11.10862,0
3948,2026-04-21 04:31:56,315.0,64,22,193.6,47.18,0.05,11.09415,0
3949,2026-04-21 04:31:59,115.0,34,8,191.7,46.86,0.05,11.06871,0
3950,2026-04-21 04:32:05,255.0,53,16,193.5,47.0,0.05,11.09191,0
3951,2026-04-21 04:32:10,275.0,57,18,195.3,47.18,0.05,11.07949,0
3952,2026-04-21 04:32:15,215.0,48,14,196.5,47.43,0.05,11.07151,0
3953,2026-04-21 04:32:18,65.0,33,7,195.8,47.34,0.05,11.09246,0
3954,2026-04-21 04:32:23,225.0,52,15,197.2,47.52,0.05,11.06998,0
3955,2026-04-21 04:32:27,105.0,42,11,194.8,47.27,0.05,11.01625,0
3956,2026-04-21 04:32:30,95.0,30,6,193.9,47.05,0.05,11.01721,0
3957,2026-04-21 04:32:33,75.0,36,8,193.8,47.15,0.05,11.00663,0
3958,2026-04-21 04:32:39,345.0,63,21,196.5,47.46,0.05,11.05912,0
3959,2026-04-21 04:32:43,95.0,36,8,196.0,47.44,0.05,11.01373,0
3960,2026-04-21 04:32:46,105.0,31,7,193.8,47.15,0.05,11.03768,0
3961,2026-04-21 04:32:53,405.0,79,31,196.8,47.64,0.05,11.04119,0
3962,2026-04-21 04:32:59,275.0,61,20,198.3,47.86,0.05,11.02735,0
3963,2026-04-21 04:33:04,765.0,52,19,203.4,47.78,0.05,11.02378,0
3964,2026-04-21 04:33:07,35.0,25,4,203.2,47.71,0.05,11.01367,0
3965,2026-04-21 04:33:14,415.0,77,28,204.2,47.86,0.05,10.98505,0
3966,2026-04-21 04:33:18,115.0,43,10,203.1,47.71,0.05,11.05143,0
3967,2026-04-21 04:33:23,285.0,56,17,205.6,48.01,0.05,11.08157,0
3968,2026-04-21 04:33:27,105.0,37,9,204.3,47.87,0.05,11.11397,0
3969,2026-04-21 04:33:32,155.0,48,14,204.6,47.92,0.05,11.11614,0
3970,2026-04-21 04:33:37,215.0,54,18,204.1,47.98,0.05,11.11453,0
3971,2026-04-21 04:33:46,435.0,99,38,207.0,48.57,0.05,11.10925,0
3972,2026-04-21 04:33:52,255.0,61,22,208.0,48.74,0.05,11.15498,0
3973,2026-04-21 04:33:57,245.0,52,17,209.3,48.87,0.05,11.09833,0
3974,2026-04-21 04:34:00,95.0,29,6,210.3,49.03,0.05,11.05883,0
3975,2026-04-21 04:34:02,5.0,15,1,207.5,48.61,0.05,11.07525,0
3976,2026-04-21 04:34:04,5.0,20,1,202.5,48.03,0.05,11.05324,0
3977,2026-04-21 04:34:08,195.0,51,16,201.8,47.96,0.05,11.02947,0
3978,2026-04-21 04:34:16,375.0,75,28,204.8,48.35,0.05,11.03958,0
3979,2026-04-21 04:34:20,265.0,47,15,206.0,48.37,0.05,11.01959,0
3980,2026-04-21 04:34:24,115.0,42,12,205.7,48.38,0.05,10.96593,0
3981,2026-04-21 04:34:29,225.0,52,17,204.0,48.1,0.05,10.96821,0
3982,2026-04-21 04:34:34,145.0,47,13,203.3,48.05,0.05,10.96999,0
3983,2026-04-21 04:34:37,55.0,29,6,202.1,47.9,0.05,10.9659,0
3984,2026-04-21 04:34:40,115.0,36,8,199.0,47.48,0.05,10.98085,0
3985,2026-04-21 04:34:43,75.0,30,6,197.4,47.26,0.05,11.00436,0
3986,2026-04-21 04:34:50,345.0,73,27,199.0,47.44,0.05,11.03338,0
3987,2026-04-21 04:34:52,5.0,16,1,198.1,47.26,0.05,11.0173,0
3988,2026-04-21 04:34:57,265.0,54,17,199.6,47.44,0.05,11.01159,0
3989,2026-04-21 04:35:02,175.0,50,14,199.9,47.57,0.05,10.99224,0
3990,2026-04-21 04:35:11,475.0,95,36,203.9,48.2,0.05,11.04808,0
3991,2026-04-21 04:35:17,295.0,59,18,206.1,48.42,0.05,11.06964,0
3992,2026-04-21 04:35:18,5.0,16,1,205.1,48.27,0.05,11.09188,0
3993,2026-04-21 04:35:21,75.0,31,6,205.3,48.25,0.05,11.14574,0
3994,2026-04-21 04:35:25,105.0,37,9,203.8,48.06,0.05,11.19041,0
3995,2026-04-21 04:35:29,185.0,45,13,203.3,47.91,0.05,11.15042,0
3996,2026-04-21 04:35:34,305.0,52,17,203.2,47.72,0.05,11.1199,0
3997,2026-04-21 04:35:39,135.0,47,14,204.0,47.88,0.05,11.11571,0
3998,2026-04-21 04:35:41,15.0,24,2,201.3,47.5,0.05,11.08129,0
3999,2026-04-21 04:35:46,215.0,50,14,198.9,47.15,0.05,10.99728,0
4000,2026-04-21 04:35:50,175.0,42,10,197.9,47.0,0.05,10.98228,0
4001,2026-04-21 04:35:58,445.0,77,29,202.0,47.5,0.05,10.99738,0
4002,2026-04-21 04:36:01,95.0,34,8,199.8,47.27,0.05,11.00812,0
4003,2026-04-21 04:36:08,395.0,73,26,199.7,47.27,0.05,10.99373,0
4004,2026-04-21 04:36:09,-5.0,14,0,196.5,46.81,0.05,11.00731,0
4005,2026-04-21 04:36:13,165.0,42,13,197.9,47.0,0.05,10.9734,0
4006,2026-04-21 04:36:16,65.0,30,7,196.7,46.83,0.05,10.93032,0
4007,2026-04-21 04:36:19,55.0,33,6,196.8,46.93,0.05,10.93416,0
4008,2026-04-21 04:36:26,395.0,70,24,199.1,47.3,0.05,10.90067,0
4009,2026-04-21 04:36:30,135.0,36,8,198.4,47.18,0.05,10.94377,0
4010,2026-04-21 04:36:34,145.0,42,11,197.5,46.99,0.05,11.01487,0
4011,2026-04-21 04:36:42,385.0,74,27,198.3,47.06,0.05,11.05543,0
4012,2026-04-21 04:36:49,425.0,70,27,202.3,47.51,0.05,11.11421,0
4013,2026-04-21 04:36:52,95.0,37,8,199.9,47.1,0.05,11.07919,0
4014,2026-04-21 04:36:59,355.0,67,24,202.8,47.47,0.05,11.12211,0
4015,2026-04-21 04:37:05,265.0,59,19,204.4,47.68,0.05,11.16421,0
4016,2026-04-21 04:37:07,25.0,20,3,202.3,47.41,0.05,11.11259,0
4017,2026-04-21 04:37:11,165.0,45,13,204.0,47.69,0.05,11.09878,0
4018,2026-04-21 04:37:13,35.0,25,4,203.9,47.66,0.05,11.15672,0
4019,2026-04-21 04:37:21,465.0,75,27,206.3,47.9,0.05,11.13415,0
4020,2026-04-21 04:37:22,-5.0,12,0,202.9,47.42,0.05,11.1378,0
4021,2026-04-21 04:37:26,165.0,42,11,198.7,46.87,0.05,11.09049,0
4022,2026-04-21 04:37:29,55.0,32,6,198.0,46.84,0.05,11.0805,0
4023,2026-04-21 04:37:37,385.0,80,31,194.6,46.55,0.05,11.06453,0
4024,2026-04-21 04:37:40,135.0,41,12,194.2,46.46,0.05,11.06423,0
4025,2026-04-21 04:37:43,25.0,26,3,193.3,46.34,0.05,11.09757,0
4026,2026-04-21 04:37:46,105.0,34,9,192.8,46.22,0.05,11.1296,0
4027,2026-04-21 04:37:50,165.0,41,11,190.6,45.88,0.05,11.14882,0
4028,2026-04-21 04:37:55,235.0,54,16,192.5,46.15,0.05,11.09911,0
4029,2026-04-21 04:38:05,555.0,99,40,198.0,46.98,0.05,11.01593,0
4030,2026-04-21 04:38:08,75.0,36,8,195.8,46.77,0.05,11.00902,0
4031,2026-04-21 04:38:12,155.0,41,12,194.5,46.62,0.05,10.99554,0
4032,2026-04-21 04:38:16,165.0,41,11,194.7,46.65,0.05,10.96299,0
4033,2026-04-21 04:38:21,225.0,51,15,195.2,46.68,0.05,10.98871,0
4034,2026-04-21 04:38:25,165.0,40,9,194.4,46.54,0.05,10.99135,0
4035,2026-04-21 04:38:33,415.0,78,30,194.7,46.73,0.05,10.94296,0
4036,2026-04-21 04:38:36,135.0,40,10,195.1,46.78,0.05,10.97701,0
4037,2026-04-21 04:38:42,275.0,61,20,196.1,46.95,0.05,11.00521,0
4038,2026-04-21 04:38:46,95.0,37,10,196.8,47.05,0.05,11.00229,0
4039,2026-04-21 04:38:52,235.0,57,18,197.6,47.14,0.05,11.04948,0
4040,2026-04-21 04:38:54,35.0,28,4,194.1,46.65,0.05,11.06087,0
4041,2026-04-21 04:38:59,145.0,48,13,193.9,46.66,0.05,11.05852,0
4042,2026-04-21 04:39:02,135.0,34,8,194.9,46.75,0.05,11.07377,0
4043,2026-04-21 04:39:06,145.0,43,11,195.2,46.87,0.05,11.10918,0
4044,2026-04-21 04:39:10,115.0,41,10,193.1,46.73,0.05,11.10203,0
4045,2026-04-21 04:39:17,355.0,66,24,194.3,46.8,0.05,11.06463,0
4046,2026-04-21 04:39:22,855.0,60,24,202.9,47.26,0.05,11.02001,0
4047,2026-04-21 04:39:25,25.0,27,3,201.1,47.0,0.05,10.96855,0
4048,2026-04-21 04:39:29,115.0,38,10,199.1,46.74,0.05,10.94859,0
4049,2026-04-21 04:39:36,395.0,74,28,201.9,47.14,0.05,10.99379,0
4050,2026-04-21 04:39:40,145.0,46,13,200.8,47.07,0.05,11.00041,0
4051,2026-04-21 04:39:44,95.0,35,8,199.0,46.85,0.05,11.02119,0
4052,2026-04-21 04:39:48,175.0,49,14,198.6,46.86,0.05,11.03077,0
4053,2026-04-21 04:39:53,295.0,52,18,200.9,47.05,0.05,10.98817,0
4054,2026-04-21 04:39:56,25.0,25,3,198.9,46.78,0.05,10.99395,0
4055,2026-04-21 04:40:00,155.0,39,10,199.4,46.75,0.05,11.00356,0
4056,2026-04-21 04:40:05,195.0,53,16,200.4,46.98,0.05,11.0556,0
4057,2026-04-21 04:40:13,535.0,87,34,205.0,47.49,0.05,11.04807,0
4058,2026-04-21 04:40:18,265.0,52,19,204.2,47.38,0.05,11.04949,0
4059,2026-04-21 04:40:22,225.0,43,11,205.5,47.45,0.05,10.98862,0
4060,2026-04-21 04:40:25,65.0,31,7,205.1,47.45,0.05,11.00013,0
4061,2026-04-21 04:40:28,95.0,32,8,202.0,46.98,0.05,11.01339,0
4062,2026-04-21 04:40:32,225.0,43,15,201.5,46.8,0.05,11.00623,0
4063,2026-04-21 04:40:37,155.0,48,14,195.4,46.76,0.05,11.01346,0
4064,2026-04-21 04:40:41,145.0,39,11,196.5,46.9,0.05,11.06215,0
4065,2026-04-21 04:40:44,85.0,34,7,193.2,46.47,0.05,11.10223,0
4066,2026-04-21 04:40:50,305.0,62,21,195.1,46.66,0.05,11.10048,0
4067,2026-04-21 04:40:54,155.0,44,12,193.8,46.54,0.05,11.14572,0
4068,2026-04-21 04:41:00,265.0,62,21,195.4,46.79,0.05,11.19086,0
4069,2026-04-21 04:41:03,65.0,25,5,194.5,46.56,0.05,11.13078,0
4070,2026-04-21 04:41:06,85.0,35,7,193.2,46.37,0.05,11.13074,0
4071,2026-04-21 04:41:09,55.0,30,6,189.4,45.68,0.05,11.13279,0
4072,2026-04-21 04:41:13,115.0,38,10,188.0,45.45,0.05,11.11045,0
4073,2026-04-21 04:41:16,75.0,32,6,186.3,45.25,0.05,11.12047,0
4074,2026-04-21 04:41:20,155.0,38,10,186.9,45.34,0.05,11.05072,0
4075,2026-04-21 04:41:22,65.0,28,5,187.5,45.47,0.05,11.08266,0
4076,2026-04-21 04:41:25,35.0,26,4,187.8,45.53,0.05,11.11845,0
4077,2026-04-21 04:41:31,365.0,59,21,189.5,45.61,0.05,11.13649,0
4078,2026-04-21 04:41:37,345.0,64,23,189.2,45.5,0.05,11.18167,0
4079,2026-04-21 04:41:39,25.0,22,3,186.8,45.25,0.05,11.20441,0
4080,2026-04-21 04:41:43,185.0,45,13,187.5,45.28,0.05,11.21658,0
4081,2026-04-21 04:41:49,315.0,65,22,188.4,45.41,0.05,11.20982,0
4082,2026-04-21 04:41:53,165.0,38,11,188.6,45.32,0.05,11.23136,0
4083,2026-04-21 04:41:58,255.0,51,16,190.6,45.54,0.05,11.19387,0
4084,2026-04-21 04:42:02,145.0,42,11,190.9,45.6,0.05,11.21093,0
4085,2026-04-21 04:42:07,165.0,48,15,191.8,45.78,0.05,11.16311,0
4086,2026-04-21 04:42:11,195.0,50,14,190.3,45.55,0.05,11.15048,0
4087,2026-04-21 04:42:16,215.0,48,14,192.4,45.87,0.05,11.18806,0
4088,2026-04-21 04:42:19,145.0,31,7,191.2,45.64,0.05,11.14791,0
4089,2026-04-21 04:42:21,15.0,21,2,189.6,45.35,0.05,11.12219,0
4090,2026-04-21 04:42:25,195.0,43,12,186.8,44.83,0.05,11.17832,0
4091,2026-04-21 04:42:27,25.0,21,3,184.1,44.45,0.05,11.20172,0
4092,2026-04-21 04:42:31,95.0,35,8,185.0,44.64,0.05,11.24239,0
4093,2026-04-21 04:42:35,125.0,43,11,185.5,44.76,0.05,11.21233,0
4094,2026-04-21 04:42:40,215.0,60,20,186.6,44.99,0.05,11.22413,0
4095,2026-04-21 04:42:46,235.0,58,18,187.1,45.12,0.05,11.17606,0
4096,2026-04-21 04:42:47,-5.0,13,0,184.0,44.73,0.05,11.18115,0
4097,2026-04-21 04:42:55,995.0,78,32,192.6,45.04,0.05,11.18084,0
4098,2026-04-21 04:43:02,435.0,72,26,196.8,45.52,0.05,11.21698,0
4099,2026-04-21 04:43:06,155.0,47,14,196.2,45.49,0.05,11.2389,0
4100,2026-04-21 04:43:10,105.0,39,9,195.5,45.46,0.05,11.28828,0
4101,2026-04-21 04:43:16,285.0,58,19,193.9,45.27,0.05,11.28195,0
4102,2026-04-21 04:43:20,155.0,46,14,194.5,45.39,0.05,11.26584,0
4103,2026-04-21 04:43:25,195.0,52,16,192.5,45.18,0.05,11.26273,0
4104,2026-04-21 04:43:29,125.0,41,11,193.8,45.45,0.05,11.18831,0
4105,2026-04-21 04:43:33,155.0,43,12,193.7,45.46,0.05,11.22794,0
4106,2026-04-21 04:43:37,125.0,40,11,194.3,45.56,0.05,11.23179,0
4107,2026-04-21 04:43:41,145.0,43,11,195.2,45.66,0.05,11.25317,0
4108,2026-04-21 04:43:44,165.0,34,11,192.9,45.3,0.05,11.21345,0
4109,2026-04-21 04:43:49,245.0,48,17,194.0,45.42,0.05,11.23003,0
4110,2026-04-21 04:43:57,415.0,84,32,196.7,45.84,0.05,11.20761,0
4111,2026-04-21 04:44:01,175.0,38,10,194.6,45.48,0.05,11.26375,0
4112,2026-04-21 04:44:04,105.0,34,7,191.4,45.12,0.05,11.30004,0
4113,2026-04-21 04:44:11,295.0,69,24,193.4,45.44,0.05,11.38695,0
